Zeit	KanalA	KanalB
100.47999939	30.47731000	8.54518200
100.55999939	30.92593000	8.54518200
100.63999939	30.47731000	8.54518200
100.71999939	30.47731000	8.54518200
100.79999939	30.47731000	8.54518200
100.87999939	30.47731000	8.54518200
100.95999939	30.47731000	8.54518200
101.03999939	30.47731000	8.54518200
101.11999939	30.47731000	8.54518200
101.19999938	30.47731000	8.54518200
101.27999938	30.47731000	8.54518200
101.35999938	30.47731000	8.54518200
101.43999938	30.47731000	8.54518200
101.51999938	30.92593000	8.54518200
101.59999938	30.47731000	8.54518200
101.67999938	30.47731000	8.54518200
101.75999938	30.47731000	8.54518200
101.83999938	30.47731000	8.54518200
101.91999938	30.92593000	8.54518200
101.99999938	30.47731000	8.54518200
102.07999938	30.47731000	8.54518200
102.15999938	30.47731000	8.54518200
102.23999938	30.47731000	8.54518200
102.31999938	30.02869000	8.54518200
102.39999938	30.47731000	8.54518200
102.47999938	30.47731000	8.54518200
102.55999938	30.47731000	8.54518200
102.63999938	30.02869000	8.54518200
102.71999938	30.47731000	8.54518200
102.79999938	30.47731000	8.54518200
102.87999937	30.02869000	8.54518200
102.95999937	30.92593000	8.54518200
103.03999937	30.47731000	8.54518200
103.11999937	30.47731000	8.54518200
103.19999937	30.47731000	8.54518200
103.27999937	30.47731000	8.54518200
103.35999937	30.47731000	8.54518200
103.43999937	30.47731000	8.54518200
103.51999937	30.92593000	8.54518200
103.59999937	28.23115000	11.70385000
103.67999937	28.23115000	26.59078000
103.75999937	26.88223000	27.04245000
103.83999937	27.33238000	27.04245000
103.91999937	26.88223000	27.04245000
103.99999937	26.88223000	27.04245000
104.07999937	26.88223000	26.59078000
104.15999937	26.43361000	26.59078000
104.23999937	26.43361000	26.59078000
104.31999937	26.43361000	26.59078000
104.39999937	26.43361000	26.59078000
104.47999937	26.43361000	26.59078000
104.55999936	26.43361000	26.59078000
104.63999936	26.43361000	26.59078000
104.71999936	25.98346000	26.14063000
104.79999936	25.98346000	26.14063000
104.87999936	25.98346000	26.14063000
104.95999936	25.53484000	26.14063000
105.03999936	25.53484000	26.14063000
105.11999936	25.53484000	25.68895000
105.19999936	25.53484000	25.68895000
105.27999936	25.08622000	24.78713000
105.35999936	24.63607000	24.78713000
105.43999936	24.63607000	24.78713000
105.51999936	24.63607000	24.78713000
105.59999936	26.43361000	12.15400000
105.67999936	30.47731000	10.35035000
105.75999936	30.02869000	8.09350900
105.83999936	30.92593000	8.99685700
105.91999936	30.02869000	8.54518200
105.99999936	30.47731000	8.54518200
106.07999936	30.47731000	8.54518200
106.15999935	30.47731000	8.54518200
106.23999935	30.47731000	8.54518200
106.31999935	30.47731000	8.54518200
106.39999935	30.47731000	8.54518200
106.47999935	30.47731000	8.54518200
106.55999935	30.92593000	8.54518200
106.63999935	30.92593000	8.54518200
106.71999935	30.47731000	8.54518200
106.79999935	30.92593000	8.54518200
106.87999935	30.47731000	8.54518200
106.95999935	30.92593000	8.99685700
107.03999935	30.02869000	8.09350900
107.11999935	30.92593000	8.54518200
107.19999935	30.92593000	8.54518200
107.27999935	30.92593000	8.99685700
107.35999935	30.47731000	8.54518200
107.43999935	30.92593000	8.99685700
107.51999935	30.47731000	8.54518200
107.59999935	30.92593000	8.54518200
107.67999935	30.47731000	8.54518200
107.75999935	30.47731000	8.54518200
107.83999934	30.47731000	8.54518200
107.91999934	30.92593000	8.54518200
107.99999934	30.92593000	8.54518200
108.07999934	30.47731000	8.54518200
108.15999934	30.47731000	8.54518200
108.23999934	30.92593000	8.54518200
108.31999934	30.02869000	8.54518200
108.39999934	30.92593000	8.54518200
108.47999934	30.92593000	8.54518200
108.55999934	30.47731000	8.54518200
108.63999934	30.47731000	8.54518200
108.71999934	30.47731000	8.54518200
108.79999934	30.92593000	8.54518200
108.87999934	30.92593000	8.54518200
108.95999934	30.47731000	8.54518200
109.03999934	30.47731000	8.54518200
109.11999934	30.47731000	8.99685700
109.19999934	30.47731000	8.54518200
109.27999934	30.92593000	8.54518200
109.35999934	30.47731000	8.54518200
109.43999933	30.47731000	8.54518200
109.51999933	30.92593000	8.54518200
109.59999933	28.67977000	11.70385000
109.67999933	28.23115000	26.14063000
109.75999933	26.88223000	27.04245000
109.83999933	27.33238000	27.49413000
109.91999933	27.33238000	27.04245000
109.99999933	26.88223000	27.04245000
110.07999933	26.43361000	26.59078000
110.15999933	26.43361000	26.59078000
110.23999933	26.43361000	27.04245000
110.31999933	26.43361000	26.59078000
110.39999933	26.43361000	26.59078000
110.47999933	25.98346000	26.59078000
110.55999933	26.43361000	26.59078000
110.63999933	25.98346000	26.14063000
110.71999933	25.98346000	26.14063000
110.79999933	25.98346000	26.14063000
110.87999933	25.98346000	25.68895000
110.95999933	25.53484000	26.14063000
111.03999933	25.53484000	25.68895000
111.11999932	25.53484000	25.68895000
111.19999932	25.53484000	25.68895000
111.27999932	25.53484000	25.68895000
111.35999932	25.53484000	25.23728000
111.43999932	25.53484000	25.68895000
111.51999932	25.08622000	25.23728000
111.59999932	26.43361000	12.15400000
111.67999932	30.92593000	10.35035000
111.75999932	30.47731000	8.09350900
111.83999932	30.92593000	8.99685700
111.91999932	30.02869000	8.09350900
111.99999932	30.92593000	8.54518200
112.07999932	30.47731000	8.54518200
112.15999932	30.92593000	8.54518200
112.23999932	30.47731000	8.54518200
112.31999932	30.47731000	8.54518200
112.39999932	30.47731000	8.54518200
112.47999932	30.47731000	8.54518200
112.55999932	30.92593000	8.54518200
112.63999932	30.47731000	8.54518200
112.71999931	30.47731000	8.54518200
112.79999931	30.47731000	8.54518200
112.87999931	30.47731000	8.54518200
112.95999931	30.47731000	8.54518200
113.03999931	30.47731000	8.54518200
113.11999931	30.92593000	8.54518200
113.19999931	30.47731000	8.54518200
113.27999931	30.47731000	8.54518200
113.35999931	30.92593000	8.54518200
113.43999931	30.47731000	8.54518200
113.51999931	30.92593000	8.54518200
113.59999931	30.92593000	8.54518200
113.67999931	30.92593000	8.54518200
113.75999931	30.47731000	8.54518200
113.83999931	30.92593000	8.54518200
113.91999931	30.47731000	8.54518200
113.99999931	30.92593000	8.54518200
114.07999931	30.47731000	8.54518200
114.15999931	30.92593000	8.54518200
114.23999931	30.92593000	8.54518200
114.31999931	30.47731000	8.54518200
114.39999930	30.47731000	8.54518200
114.47999930	30.47731000	8.54518200
114.55999930	30.47731000	8.54518200
114.63999930	30.47731000	8.54518200
114.71999930	30.47731000	8.54518200
114.79999930	30.92593000	8.54518200
114.87999930	30.92593000	8.54518200
114.95999930	30.92593000	8.54518200
115.03999930	30.92593000	8.54518200
115.11999930	30.92593000	8.54518200
115.19999930	30.47731000	8.54518200
115.27999930	30.47731000	8.54518200
115.35999930	30.47731000	8.54518200
115.43999930	30.92593000	8.54518200
115.51999930	30.47731000	8.54518200
115.59999930	30.47731000	8.54518200
115.67999930	30.92593000	8.54518200
115.75999930	30.47731000	8.54518200
115.83999930	30.92593000	8.54518200
115.91999930	30.47731000	8.54518200
115.99999930	30.47731000	8.54518200
116.07999929	30.47731000	8.54518200
116.15999929	30.92593000	8.54518200
116.23999929	30.47731000	8.54518200
116.31999929	30.92593000	8.54518200
116.39999929	30.47731000	8.54518200
116.47999929	30.47731000	8.54518200
116.55999929	30.47731000	8.54518200
116.63999929	30.47731000	8.54518200
116.71999929	30.47731000	8.54518200
116.79999929	30.47731000	8.54518200
116.87999929	30.92593000	8.54518200
116.95999929	30.92593000	8.54518200
117.03999929	30.02869000	8.09350900
117.11999929	30.92593000	8.54518200
117.19999929	30.47731000	8.54518200
117.27999929	30.92593000	8.54518200
117.35999929	30.92593000	8.99685700
117.43999929	30.47731000	8.54518200
117.51999929	30.92593000	8.54518200
117.59999929	30.47731000	8.54518200
117.67999928	30.92593000	8.54518200
117.75999928	30.47731000	8.54518200
117.83999928	30.92593000	8.54518200
117.91999928	30.92593000	8.54518200
117.99999928	30.92593000	8.54518200
118.07999928	30.47731000	8.54518200
118.15999928	30.47731000	8.54518200
118.23999928	30.92593000	8.54518200
118.31999928	30.47731000	8.54518200
118.39999928	30.92593000	8.54518200
118.47999928	30.47731000	8.54518200
118.55999928	30.47731000	8.54518200
118.63999928	30.47731000	8.54518200
118.71999928	30.47731000	8.54518200
118.79999928	30.47731000	8.54518200
118.87999928	30.92593000	8.54518200
118.95999928	30.92593000	8.54518200
119.03999928	30.47731000	8.54518200
119.11999928	30.92593000	8.54518200
119.19999928	30.47731000	8.54518200
119.27999928	30.92593000	8.54518200
119.35999927	30.47731000	8.54518200
119.43999927	30.47731000	8.54518200
119.51999927	30.47731000	8.54518200
119.59999927	30.47731000	8.54518200
119.67999927	30.47731000	8.54518200
119.75999927	30.47731000	8.54518200
119.83999927	30.92593000	8.54518200
119.91999927	30.47731000	8.54518200
119.99999927	30.47731000	8.54518200
120.07999927	30.92593000	8.54518200
120.15999927	30.47731000	8.54518200
120.23999927	30.47731000	8.54518200
120.31999927	30.47731000	8.54518200
120.39999927	30.92593000	8.54518200
120.47999927	30.47731000	8.54518200
120.55999927	30.92593000	8.54518200
120.63999927	30.47731000	8.54518200
120.71999927	30.47731000	8.54518200
120.79999927	30.92593000	8.54518200
120.87999927	30.47731000	8.54518200
120.95999926	30.47731000	8.54518200
121.03999926	30.47731000	8.09350900
121.11999926	30.92593000	8.54518200
121.19999926	30.47731000	8.54518200
121.27999926	30.47731000	8.54518200
121.35999926	30.92593000	8.54518200
121.43999926	30.92593000	8.54518200
121.51999926	30.92593000	8.54518200
121.59999926	28.67977000	11.70385000
121.67999926	28.23115000	26.59078000
121.75999926	27.33238000	27.04245000
121.83999926	27.33238000	27.04245000
121.91999926	26.88223000	27.04245000
121.99999926	26.43361000	27.04245000
122.07999926	26.88223000	27.04245000
122.15999926	26.43361000	26.59078000
122.23999926	26.43361000	26.59078000
122.31999926	26.43361000	26.59078000
122.39999926	26.43361000	26.59078000
122.47999926	25.98346000	26.59078000
122.55999926	25.98346000	26.59078000
122.63999925	25.98346000	26.14063000
122.71999925	25.98346000	26.14063000
122.79999925	25.53484000	26.14063000
122.87999925	25.98346000	26.14063000
122.95999925	25.98346000	25.68895000
123.03999925	25.53484000	25.68895000
123.11999925	25.53484000	25.68895000
123.19999925	25.53484000	25.68895000
123.27999925	25.53484000	25.23728000
123.35999925	25.53484000	25.23728000
123.43999925	25.08622000	25.23728000
123.51999925	25.08622000	24.78713000
123.59999925	26.43361000	12.15400000
123.67999925	30.92593000	9.89867900
123.75999925	30.02869000	8.09350900
123.83999925	30.92593000	8.99685700
123.91999925	30.47731000	8.09350900
123.99999925	30.92593000	8.54518200
124.07999925	30.47731000	8.54518200
124.15999925	30.92593000	8.54518200
124.23999924	30.92593000	8.54518200
124.31999924	30.02869000	8.54518200
124.39999924	30.92593000	8.54518200
124.47999924	30.92593000	8.54518200
124.55999924	30.92593000	8.54518200
124.63999924	30.92593000	8.54518200
124.71999924	30.92593000	8.99685700
124.79999924	30.92593000	8.54518200
124.87999924	30.47731000	8.54518200
124.95999924	30.47731000	8.54518200
125.03999924	30.47731000	8.54518200
125.11999924	30.92593000	8.54518200
125.19999924	30.47731000	8.54518200
125.27999924	30.92593000	8.99685700
125.35999924	30.47731000	8.54518200
125.43999924	30.47731000	8.54518200
125.51999924	30.92593000	8.54518200
125.59999924	30.92593000	8.54518200
125.67999924	30.92593000	8.54518200
125.75999924	30.47731000	8.54518200
125.83999924	30.47731000	8.54518200
125.91999923	30.92593000	8.54518200
125.99999923	30.92593000	8.54518200
126.07999923	30.47731000	8.09350900
126.15999923	30.92593000	8.54518200
126.23999923	30.92593000	8.54518200
126.31999923	30.02869000	8.09350900
126.39999923	30.92593000	8.54518200
126.47999923	30.92593000	8.54518200
126.55999923	30.47731000	8.54518200
126.63999923	30.47731000	8.54518200
126.71999923	30.92593000	8.54518200
126.79999923	30.47731000	8.54518200
126.87999923	30.47731000	8.54518200
126.95999923	30.92593000	8.54518200
127.03999923	30.47731000	8.54518200
127.11999923	30.47731000	8.54518200
127.19999923	30.92593000	8.54518200
127.27999923	30.92593000	8.54518200
127.35999923	30.47731000	8.54518200
127.43999923	30.47731000	8.54518200
127.51999923	30.92593000	8.54518200
127.59999922	28.67977000	11.25217000
127.67999922	28.23115000	26.14063000
127.75999922	26.88223000	26.59078000
127.83999922	26.88223000	27.04245000
127.91999922	26.88223000	26.59078000
127.99999922	26.88223000	26.59078000
128.07999922	26.43361000	26.59078000
128.15999922	26.43361000	26.59078000
128.23999922	26.43361000	26.59078000
128.31999922	26.43361000	26.59078000
128.39999922	26.43361000	26.59078000
128.47999922	25.98346000	26.14063000
128.55999922	25.98346000	26.14063000
128.63999922	25.98346000	26.14063000
128.71999922	25.53484000	26.14063000
128.79999922	25.98346000	25.68895000
128.87999922	25.53484000	25.68895000
128.95999922	25.53484000	25.68895000
129.03999922	25.53484000	25.23728000
129.11999922	25.53484000	25.68895000
129.19999921	25.53484000	25.23728000
129.27999921	25.53484000	25.23728000
129.35999921	25.53484000	25.68895000
129.43999921	27.33238000	27.04245000
129.51999921	26.43361000	27.04245000
129.59999921	25.98346000	11.25217000
129.67999921	30.92593000	10.35035000
129.75999921	30.02869000	8.09350900
129.83999921	30.92593000	8.99685700
129.91999921	30.02869000	8.09350900
129.99999921	30.92593000	8.99685700
130.07999921	30.47731000	8.09350900
130.15999921	30.47731000	8.54518200
130.23999921	30.92593000	8.54518200
130.31999921	30.47731000	8.09350900
130.39999921	30.92593000	8.54518200
130.47999921	30.47731000	8.09350900
130.55999921	30.47731000	8.54518200
130.63999921	30.47731000	8.09350900
130.71999921	30.47731000	8.54518200
130.79999921	30.47731000	8.09350900
130.87999920	30.47731000	8.54518200
130.95999920	30.47731000	8.54518200
131.03999920	30.92593000	8.54518200
131.11999920	30.47731000	8.54518200
131.19999920	30.47731000	8.54518200
131.27999920	30.47731000	8.54518200
131.35999920	30.47731000	8.54518200
131.43999920	30.47731000	8.54518200
131.51999920	30.02869000	7.64336100
131.59999920	30.47731000	8.09350900
131.67999920	30.92593000	8.54518200
131.75999920	30.47731000	8.54518200
131.83999920	30.47731000	8.54518200
131.91999920	30.47731000	8.54518200
131.99999920	30.92593000	8.54518200
132.07999920	30.47731000	8.54518200
132.15999920	30.47731000	8.09350900
132.23999920	30.92593000	8.54518200
132.31999920	30.47731000	8.54518200
132.39999920	30.92593000	8.54518200
132.47999919	30.92593000	8.54518200
132.55999919	30.92593000	8.54518200
132.63999919	30.92593000	8.54518200
132.71999919	30.92593000	8.54518200
132.79999919	30.47731000	8.54518200
132.87999919	30.47731000	8.54518200
132.95999919	30.47731000	8.54518200
133.03999919	30.92593000	8.54518200
133.11999919	30.92593000	8.54518200
133.19999919	30.92593000	8.54518200
133.27999919	30.92593000	8.54518200
133.35999919	30.92593000	8.54518200
133.43999919	30.47731000	8.54518200
133.51999919	30.47731000	8.54518200
133.59999919	30.92593000	8.09350900
133.67999919	30.92593000	8.54518200
133.75999919	30.47731000	8.54518200
133.83999919	30.92593000	8.54518200
133.91999919	30.47731000	8.54518200
133.99999919	30.92593000	8.54518200
134.07999919	30.47731000	8.54518200
134.15999918	30.47731000	8.54518200
134.23999918	30.47731000	8.09350900
134.31999918	30.47731000	8.54518200
134.39999918	30.47731000	8.09350900
134.47999918	30.47731000	8.54518200
134.55999918	30.92593000	8.99685700
134.63999918	30.47731000	8.54518200
134.71999918	30.47731000	8.54518200
134.79999918	30.92593000	8.54518200
134.87999918	30.92593000	8.54518200
134.95999918	30.92593000	8.54518200
135.03999918	30.92593000	8.54518200
135.11999918	30.92593000	8.54518200
135.19999918	30.47731000	8.54518200
135.27999918	30.47731000	8.54518200
135.35999918	30.47731000	8.54518200
135.43999918	30.92593000	8.09350900
135.51999918	30.47731000	8.54518200
135.59999918	30.92593000	8.54518200
135.67999918	30.92593000	8.54518200
135.75999917	30.02869000	8.54518200
135.83999917	30.47731000	8.54518200
135.91999917	30.47731000	8.54518200
135.99999917	30.92593000	8.54518200
136.07999917	30.47731000	8.09350900
136.15999917	30.92593000	8.54518200
136.23999917	30.47731000	8.54518200
136.31999917	30.47731000	8.54518200
136.39999917	30.47731000	8.54518200
136.47999917	30.47731000	8.54518200
136.55999917	30.92593000	8.54518200
136.63999917	30.47731000	8.54518200
136.71999917	30.47731000	8.54518200
136.79999917	30.92593000	8.54518200
136.87999917	30.47731000	8.54518200
136.95999917	30.92593000	8.54518200
137.03999917	30.47731000	8.54518200
137.11999917	30.47731000	8.54518200
137.19999917	30.92593000	8.54518200
137.27999917	30.92593000	8.54518200
137.35999917	30.92593000	8.54518200
137.43999916	30.92593000	8.54518200
137.51999916	30.92593000	8.54518200
137.59999916	28.67977000	11.25217000
137.67999916	28.23115000	26.14063000
137.75999916	26.88223000	27.04245000
137.83999916	26.43361000	26.59078000
137.91999916	26.43361000	26.14063000
137.99999916	26.43361000	26.59078000
138.07999916	26.43361000	26.14063000
138.15999916	25.98346000	26.14063000
138.23999916	25.98346000	26.14063000
138.31999916	25.98346000	25.68895000
138.39999916	26.88223000	27.04245000
138.47999916	28.23115000	28.39595000
138.55999916	28.23115000	27.94427000
138.63999916	27.33238000	27.04245000
138.71999916	25.53484000	25.68895000
138.79999916	25.53484000	25.23728000
138.87999916	25.53484000	25.23728000
138.95999916	25.53484000	25.68895000
139.03999915	26.43361000	26.59078000
139.11999915	26.43361000	26.14063000
139.19999915	25.08622000	25.23728000
139.27999915	25.08622000	25.23728000
139.35999915	25.53484000	25.23728000
139.43999915	25.53484000	25.68895000
139.51999915	25.53484000	25.68895000
139.59999915	26.43361000	11.70385000
139.67999915	30.92593000	10.35035000
139.75999915	30.02869000	8.09350900
139.83999915	30.92593000	8.54518200
139.91999915	30.02869000	8.09350900
139.99999915	30.92593000	8.54518200
140.07999915	30.47731000	8.54518200
140.15999915	30.47731000	8.54518200
140.23999915	30.47731000	8.54518200
140.31999915	30.47731000	8.09350900
140.39999915	30.47731000	8.54518200
140.47999915	30.47731000	8.09350900
140.55999915	30.92593000	8.54518200
140.63999915	30.47731000	8.09350900
140.71999914	30.47731000	8.54518200
140.79999914	30.92593000	8.54518200
140.87999914	30.92593000	8.54518200
140.95999914	30.92593000	8.54518200
141.03999914	30.47731000	8.54518200
141.11999914	30.47731000	8.54518200
141.19999914	30.47731000	8.54518200
141.27999914	30.47731000	8.54518200
141.35999914	30.47731000	8.54518200
141.43999914	30.47731000	8.54518200
141.51999914	30.47731000	8.54518200
141.59999914	30.92593000	8.54518200
141.67999914	30.47731000	8.54518200
141.75999914	30.92593000	8.54518200
141.83999914	30.47731000	8.54518200
141.91999914	30.47731000	8.54518200
141.99999914	30.92593000	8.54518200
142.07999914	30.47731000	8.54518200
142.15999914	30.92593000	8.54518200
142.23999914	30.92593000	8.54518200
142.31999914	30.47731000	8.54518200
142.39999913	30.47731000	8.54518200
142.47999913	30.47731000	8.54518200
142.55999913	30.47731000	8.54518200
142.63999913	30.47731000	8.09350900
142.71999913	30.47731000	8.54518200
142.79999913	30.02869000	8.54518200
142.87999913	30.92593000	8.99685700
142.95999913	30.47731000	8.09350900
143.03999913	30.47731000	8.54518200
143.11999913	30.92593000	8.54518200
143.19999913	30.47731000	8.54518200
143.27999913	30.47731000	8.54518200
143.35999913	30.92593000	8.09350900
143.43999913	30.47731000	8.54518200
143.51999913	30.92593000	8.54518200
143.59999913	30.47731000	8.09350900
143.67999913	30.47731000	8.54518200
143.75999913	30.92593000	8.54518200
143.83999913	30.92593000	8.54518200
143.91999913	30.47731000	8.54518200
143.99999912	30.47731000	8.54518200
144.07999912	30.92593000	8.54518200
144.15999912	30.47731000	8.54518200
144.23999912	30.02869000	8.09350900
144.31999912	30.92593000	8.54518200
144.39999912	30.92593000	8.54518200
144.47999912	30.47731000	8.54518200
144.55999912	30.92593000	8.54518200
144.63999912	30.92593000	8.54518200
144.71999912	30.92593000	8.09350900
144.79999912	30.47731000	8.54518200
144.87999912	30.47731000	8.54518200
144.95999912	30.47731000	8.54518200
145.03999912	30.47731000	8.54518200
145.11999912	30.47731000	8.54518200
145.19999912	30.47731000	8.54518200
145.27999912	30.92593000	8.54518200
145.35999912	30.47731000	8.54518200
145.43999912	30.92593000	8.54518200
145.51999912	30.47731000	8.54518200
145.59999912	30.92593000	8.54518200
145.67999911	30.47731000	8.54518200
145.75999911	30.47731000	8.54518200
145.83999911	30.92593000	8.54518200
145.91999911	30.92593000	8.54518200
145.99999911	30.92593000	8.54518200
146.07999911	30.47731000	8.54518200
146.15999911	30.47731000	8.54518200
146.23999911	30.92593000	8.54518200
146.31999911	30.47731000	8.54518200
146.39999911	30.92593000	8.54518200
146.47999911	30.92593000	8.09350900
146.55999911	30.92593000	8.54518200
146.63999911	30.47731000	8.54518200
146.71999911	30.92593000	8.54518200
146.79999911	30.47731000	8.54518200
146.87999911	30.92593000	8.54518200
146.95999911	30.47731000	8.54518200
