Zeit	KanalA	KanalB
110.15999933	227.88170000	232.20010000
110.23999933	227.88170000	227.74440000
110.31999933	232.33740000	232.20010000
110.39999933	232.33740000	227.74440000
110.47999933	227.88170000	227.74440000
110.55999933	232.33740000	232.20010000
110.63999933	227.88170000	232.20010000
110.71999933	227.88170000	232.20010000
110.79999933	227.88170000	227.74440000
110.87999933	227.88170000	227.74440000
110.95999933	227.88170000	227.74440000
111.03999933	227.88170000	227.74440000
111.11999932	227.88170000	227.74440000
111.19999932	227.88170000	232.20010000
111.27999932	227.88170000	227.74440000
111.35999932	227.88170000	232.20010000
111.43999932	227.88170000	232.20010000
111.51999932	227.88170000	232.20010000
111.59999932	227.88170000	227.74440000
111.67999932	232.33740000	227.74440000
111.75999932	227.88170000	232.20010000
111.83999932	227.88170000	227.74440000
111.91999932	232.33740000	232.20010000
111.99999932	232.33740000	227.74440000
112.07999932	232.33740000	232.20010000
112.15999932	232.33740000	227.74440000
112.23999932	227.88170000	232.20010000
112.31999932	227.88170000	232.20010000
112.39999932	227.88170000	232.20010000
112.47999932	227.88170000	232.20010000
112.55999932	227.88170000	232.20010000
112.63999932	227.88170000	232.20010000
112.71999931	232.33740000	232.20010000
112.79999931	227.88170000	232.20010000
112.87999931	232.33740000	227.74440000
112.95999931	232.33740000	232.20010000
113.03999931	232.33740000	227.74440000
113.11999931	227.88170000	232.20010000
113.19999931	227.88170000	227.74440000
113.27999931	232.33740000	227.74440000
113.35999931	227.88170000	227.74440000
113.43999931	232.33740000	232.20010000
113.51999931	227.88170000	232.20010000
113.59999931	232.33740000	232.20010000
113.67999931	227.88170000	232.20010000
113.75999931	227.88170000	232.20010000
113.83999931	232.33740000	232.20010000
113.91999931	232.33740000	232.20010000
113.99999931	227.88170000	227.74440000
114.07999931	232.33740000	227.74440000
114.15999931	227.88170000	227.74440000
114.23999931	227.88170000	232.20010000
114.31999931	227.88170000	232.20010000
114.39999930	227.88170000	232.20010000
114.47999930	232.33740000	232.20010000
114.55999930	227.88170000	232.20010000
114.63999930	227.88170000	227.74440000
114.71999930	232.33740000	227.74440000
114.79999930	227.88170000	227.74440000
114.87999930	227.88170000	227.74440000
114.95999930	227.88170000	227.74440000
115.03999930	227.88170000	227.74440000
115.11999930	227.88170000	227.74440000
115.19999930	227.88170000	227.74440000
115.27999930	227.88170000	227.74440000
115.35999930	227.88170000	227.74440000
115.43999930	227.88170000	227.74440000
115.51999930	227.88170000	227.74440000
115.59999930	227.88170000	227.74440000
115.67999930	227.88170000	227.74440000
115.75999930	227.88170000	227.74440000
115.83999930	227.88170000	227.74440000
115.91999930	227.88170000	227.74440000
115.99999930	241.24880000	245.59770000
116.07999929	245.70450000	245.59770000
116.15999929	245.70450000	245.59770000
116.23999929	245.70450000	245.59770000
116.31999929	245.70450000	245.59770000
116.39999929	236.79310000	236.67100000
116.47999929	223.41070000	227.74440000
116.55999929	227.88170000	227.74440000
116.63999929	227.88170000	227.74440000
116.71999929	232.33740000	232.20010000
116.79999929	236.79310000	236.67100000
116.87999929	232.33740000	232.20010000
116.95999929	227.88170000	227.74440000
117.03999929	227.88170000	227.74440000
117.11999929	227.88170000	232.20010000
117.19999929	236.79310000	236.67100000
117.27999929	232.33740000	232.20010000
117.35999929	227.88170000	227.74440000
117.43999929	227.88170000	227.74440000
117.51999929	227.88170000	232.20010000
117.59999929	232.33740000	232.20010000
117.67999928	232.33740000	232.20010000
117.75999928	232.33740000	227.74440000
117.83999928	227.88170000	227.74440000
117.91999928	227.88170000	227.74440000
117.99999928	232.33740000	232.20010000
118.07999928	232.33740000	232.20010000
118.15999928	232.33740000	227.74440000
118.23999928	227.88170000	232.20010000
118.31999928	232.33740000	232.20010000
118.39999928	232.33740000	232.20010000
118.47999928	232.33740000	232.20010000
118.55999928	227.88170000	232.20010000
118.63999928	227.88170000	227.74440000
118.71999928	227.88170000	227.74440000
118.79999928	232.33740000	232.20010000
118.87999928	227.88170000	232.20010000
118.95999928	227.88170000	227.74440000
119.03999928	227.88170000	227.74440000
119.11999928	227.88170000	227.74440000
119.19999928	227.88170000	232.20010000
119.27999928	232.33740000	232.20010000
119.35999927	232.33740000	232.20010000
119.43999927	232.33740000	232.20010000
119.51999927	227.88170000	232.20010000
119.59999927	232.33740000	232.20010000
119.67999927	227.88170000	232.20010000
119.75999927	227.88170000	232.20010000
119.83999927	227.88170000	227.74440000
119.91999927	227.88170000	232.20010000
119.99999927	232.33740000	232.20010000
120.07999927	232.33740000	227.74440000
120.15999927	227.88170000	227.74440000
120.23999927	227.88170000	232.20010000
120.31999927	227.88170000	227.74440000
120.39999927	232.33740000	227.74440000
120.47999927	227.88170000	227.74440000
120.55999927	232.33740000	232.20010000
120.63999927	227.88170000	232.20010000
120.71999927	227.88170000	227.74440000
120.79999927	227.88170000	232.20010000
120.87999927	227.88170000	232.20010000
120.95999926	232.33740000	232.20010000
121.03999926	232.33740000	232.20010000
121.11999926	227.88170000	232.20010000
121.19999926	227.88170000	232.20010000
121.27999926	227.88170000	232.20010000
121.35999926	227.88170000	232.20010000
121.43999926	227.88170000	227.74440000
121.51999926	227.88170000	232.20010000
121.59999926	227.88170000	227.74440000
121.67999926	227.88170000	227.74440000
121.75999926	232.33740000	232.20010000
121.83999926	227.88170000	227.74440000
121.91999926	227.88170000	232.20010000
121.99999926	227.88170000	227.74440000
122.07999926	227.88170000	227.74440000
122.15999926	232.33740000	232.20010000
122.23999926	227.88170000	232.20010000
122.31999926	232.33740000	232.20010000
122.39999926	232.33740000	232.20010000
122.47999926	227.88170000	227.74440000
122.55999926	227.88170000	232.20010000
122.63999925	227.88170000	232.20010000
122.71999925	227.88170000	232.20010000
122.79999925	227.88170000	232.20010000
122.87999925	227.88170000	232.20010000
122.95999925	227.88170000	232.20010000
123.03999925	232.33740000	227.74440000
123.11999925	227.88170000	232.20010000
123.19999925	227.88170000	227.74440000
123.27999925	232.33740000	227.74440000
123.35999925	227.88170000	232.20010000
123.43999925	227.88170000	232.20010000
123.51999925	232.33740000	232.20010000
123.59999925	227.88170000	232.20010000
123.67999925	227.88170000	227.74440000
123.75999925	232.33740000	232.20010000
123.83999925	232.33740000	232.20010000
123.91999925	227.88170000	227.74440000
123.99999925	232.33740000	227.74440000
124.07999925	227.88170000	232.20010000
124.15999925	232.33740000	232.20010000
124.23999924	232.33740000	232.20010000
124.31999924	227.88170000	227.74440000
124.39999924	227.88170000	232.20010000
124.47999924	232.33740000	232.20010000
124.55999924	227.88170000	232.20010000
124.63999924	227.88170000	232.20010000
124.71999924	227.88170000	227.74440000
124.79999924	227.88170000	227.74440000
124.87999924	227.88170000	232.20010000
124.95999924	227.88170000	232.20010000
125.03999924	232.33740000	232.20010000
125.11999924	227.88170000	232.20010000
125.19999924	232.33740000	232.20010000
125.27999924	232.33740000	227.74440000
125.35999924	227.88170000	232.20010000
125.43999924	232.33740000	232.20010000
125.51999924	232.33740000	232.20010000
125.59999924	232.33740000	232.20010000
125.67999924	227.88170000	227.74440000
125.75999924	227.88170000	227.74440000
125.83999924	227.88170000	227.74440000
125.91999923	227.88170000	227.74440000
125.99999923	227.88170000	227.74440000
126.07999923	227.88170000	227.74440000
126.15999923	227.88170000	227.74440000
126.23999923	227.88170000	227.74440000
126.31999923	227.88170000	227.74440000
126.39999923	227.88170000	227.74440000
126.47999923	227.88170000	227.74440000
126.55999923	227.88170000	227.74440000
126.63999923	227.88170000	227.74440000
126.71999923	227.88170000	227.74440000
126.79999923	227.88170000	227.74440000
126.87999923	227.88170000	227.74440000
126.95999923	227.88170000	227.74440000
127.03999923	227.88170000	227.74440000
127.11999923	227.88170000	227.74440000
127.19999923	227.88170000	227.74440000
127.27999923	236.79310000	236.67100000
127.35999923	254.61590000	258.98000000
127.43999923	250.16020000	250.05340000
127.51999923	245.70450000	245.59770000
127.59999922	241.24880000	245.59770000
127.67999922	241.24880000	245.59770000
127.75999922	245.70450000	245.59770000
127.83999922	232.33740000	232.20010000
127.91999922	223.41070000	223.28870000
127.99999922	227.88170000	227.74440000
128.07999922	227.88170000	227.74440000
128.15999922	232.33740000	232.20010000
128.23999922	236.79310000	236.67100000
128.31999922	232.33740000	232.20010000
128.39999922	227.88170000	227.74440000
128.47999922	227.88170000	227.74440000
128.55999922	227.88170000	232.20010000
128.63999922	232.33740000	232.20010000
128.71999922	232.33740000	232.20010000
128.79999922	227.88170000	227.74440000
128.87999922	227.88170000	227.74440000
128.95999922	227.88170000	232.20010000
129.03999922	232.33740000	232.20010000
129.11999922	232.33740000	232.20010000
129.19999921	227.88170000	232.20010000
129.27999921	227.88170000	227.74440000
129.35999921	227.88170000	227.74440000
129.43999921	232.33740000	232.20010000
129.51999921	232.33740000	232.20010000
129.59999921	227.88170000	227.74440000
129.67999921	227.88170000	227.74440000
129.75999921	227.88170000	232.20010000
129.83999921	227.88170000	232.20010000
129.91999921	232.33740000	232.20010000
129.99999921	232.33740000	227.74440000
130.07999921	227.88170000	232.20010000
130.15999921	227.88170000	227.74440000
130.23999921	232.33740000	232.20010000
130.31999921	232.33740000	232.20010000
130.39999921	227.88170000	232.20010000
130.47999921	232.33740000	232.20010000
130.55999921	227.88170000	227.74440000
130.63999921	232.33740000	232.20010000
130.71999921	232.33740000	232.20010000
130.79999921	227.88170000	232.20010000
130.87999920	227.88170000	227.74440000
130.95999920	227.88170000	232.20010000
131.03999920	227.88170000	232.20010000
131.11999920	232.33740000	227.74440000
131.19999920	227.88170000	232.20010000
131.27999920	227.88170000	227.74440000
131.35999920	227.88170000	227.74440000
131.43999920	227.88170000	227.74440000
131.51999920	232.33740000	232.20010000
131.59999920	232.33740000	232.20010000
131.67999920	227.88170000	227.74440000
131.75999920	227.88170000	227.74440000
131.83999920	232.33740000	227.74440000
131.91999920	227.88170000	232.20010000
131.99999920	227.88170000	232.20010000
132.07999920	227.88170000	232.20010000
132.15999920	232.33740000	232.20010000
132.23999920	232.33740000	232.20010000
132.31999920	227.88170000	232.20010000
132.39999920	227.88170000	232.20010000
132.47999919	227.88170000	232.20010000
132.55999919	232.33740000	227.74440000
132.63999919	227.88170000	232.20010000
132.71999919	227.88170000	232.20010000
132.79999919	227.88170000	232.20010000
132.87999919	227.88170000	232.20010000
132.95999919	227.88170000	227.74440000
133.03999919	227.88170000	232.20010000
133.11999919	227.88170000	232.20010000
133.19999919	227.88170000	232.20010000
133.27999919	227.88170000	232.20010000
133.35999919	227.88170000	232.20010000
133.43999919	227.88170000	227.74440000
133.51999919	227.88170000	232.20010000
133.59999919	227.88170000	232.20010000
133.67999919	232.33740000	232.20010000
133.75999919	227.88170000	227.74440000
133.83999919	227.88170000	227.74440000
133.91999919	227.88170000	232.20010000
133.99999919	227.88170000	227.74440000
134.07999919	232.33740000	227.74440000
134.15999918	232.33740000	232.20010000
134.23999918	227.88170000	227.74440000
134.31999918	227.88170000	232.20010000
134.39999918	227.88170000	227.74440000
134.47999918	227.88170000	227.74440000
134.55999918	227.88170000	232.20010000
134.63999918	227.88170000	232.20010000
134.71999918	232.33740000	227.74440000
134.79999918	232.33740000	232.20010000
134.87999918	232.33740000	232.20010000
134.95999918	232.33740000	232.20010000
135.03999918	232.33740000	232.20010000
135.11999918	232.33740000	227.74440000
135.19999918	232.33740000	232.20010000
135.27999918	227.88170000	232.20010000
135.35999918	227.88170000	227.74440000
135.43999918	227.88170000	227.74440000
135.51999918	227.88170000	232.20010000
135.59999918	227.88170000	232.20010000
135.67999918	227.88170000	227.74440000
135.75999917	232.33740000	232.20010000
135.83999917	227.88170000	227.74440000
135.91999917	227.88170000	232.20010000
135.99999917	227.88170000	232.20010000
136.07999917	232.33740000	232.20010000
136.15999917	227.88170000	232.20010000
136.23999917	232.33740000	232.20010000
136.31999917	232.33740000	232.20010000
136.39999917	227.88170000	232.20010000
136.47999917	232.33740000	232.20010000
136.55999917	227.88170000	227.74440000
136.63999917	227.88170000	227.74440000
136.71999917	227.88170000	227.74440000
136.79999917	227.88170000	227.74440000
136.87999917	227.88170000	227.74440000
136.95999917	227.88170000	223.28870000
137.03999917	227.88170000	227.74440000
137.11999917	227.88170000	227.74440000
137.19999917	227.88170000	227.74440000
137.27999917	227.88170000	227.74440000
137.35999917	227.88170000	227.74440000
137.43999916	227.88170000	227.74440000
137.51999916	236.79310000	241.12670000
137.59999916	250.16020000	245.59770000
137.67999916	250.16020000	250.05340000
137.75999916	245.70450000	245.59770000
137.83999916	241.24880000	241.12670000
137.91999916	227.88170000	227.74440000
137.99999916	223.41070000	227.74440000
138.07999916	223.41070000	227.74440000
138.15999916	227.88170000	227.74440000
138.23999916	236.79310000	236.67100000
138.31999916	232.33740000	236.67100000
138.39999916	227.88170000	227.74440000
138.47999916	227.88170000	227.74440000
138.55999916	227.88170000	227.74440000
138.63999916	232.33740000	232.20010000
138.71999916	232.33740000	232.20010000
138.79999916	227.88170000	227.74440000
138.87999916	227.88170000	227.74440000
138.95999916	227.88170000	227.74440000
139.03999915	232.33740000	232.20010000
139.11999915	232.33740000	232.20010000
139.19999915	227.88170000	232.20010000
139.27999915	227.88170000	227.74440000
139.35999915	227.88170000	227.74440000
139.43999915	232.33740000	232.20010000
139.51999915	232.33740000	232.20010000
139.59999915	232.33740000	227.74440000
139.67999915	227.88170000	227.74440000
139.75999915	227.88170000	227.74440000
139.83999915	227.88170000	232.20010000
139.91999915	227.88170000	232.20010000
139.99999915	232.33740000	232.20010000
140.07999915	227.88170000	232.20010000
140.15999915	227.88170000	227.74440000
140.23999915	227.88170000	227.74440000
140.31999915	232.33740000	232.20010000
140.39999915	227.88170000	232.20010000
140.47999915	227.88170000	227.74440000
140.55999915	227.88170000	227.74440000
140.63999915	232.33740000	232.20010000
140.71999914	232.33740000	232.20010000
140.79999914	232.33740000	232.20010000
140.87999914	227.88170000	227.74440000
140.95999914	227.88170000	232.20010000
141.03999914	232.33740000	227.74440000
141.11999914	227.88170000	227.74440000
141.19999914	232.33740000	227.74440000
141.27999914	232.33740000	232.20010000
141.35999914	227.88170000	227.74440000
141.43999914	232.33740000	227.74440000
141.51999914	227.88170000	232.20010000
141.59999914	227.88170000	227.74440000
141.67999914	227.88170000	232.20010000
141.75999914	232.33740000	232.20010000
141.83999914	227.88170000	232.20010000
141.91999914	227.88170000	232.20010000
141.99999914	232.33740000	232.20010000
142.07999914	227.88170000	227.74440000
142.15999914	227.88170000	232.20010000
142.23999914	232.33740000	232.20010000
142.31999914	227.88170000	232.20010000
142.39999913	227.88170000	227.74440000
142.47999913	232.33740000	232.20010000
142.55999913	227.88170000	227.74440000
142.63999913	227.88170000	232.20010000
142.71999913	227.88170000	232.20010000
142.79999913	227.88170000	232.20010000
142.87999913	227.88170000	232.20010000
142.95999913	232.33740000	227.74440000
143.03999913	232.33740000	232.20010000
143.11999913	227.88170000	232.20010000
143.19999913	227.88170000	232.20010000
143.27999913	227.88170000	232.20010000
143.35999913	232.33740000	227.74440000
143.43999913	227.88170000	227.74440000
143.51999913	227.88170000	232.20010000
143.59999913	227.88170000	232.20010000
143.67999913	227.88170000	232.20010000
143.75999913	227.88170000	232.20010000
143.83999913	227.88170000	227.74440000
143.91999913	227.88170000	227.74440000
143.99999912	227.88170000	232.20010000
144.07999912	227.88170000	232.20010000
144.15999912	227.88170000	227.74440000
144.23999912	227.88170000	232.20010000
144.31999912	232.33740000	232.20010000
144.39999912	232.33740000	232.20010000
144.47999912	227.88170000	232.20010000
144.55999912	232.33740000	232.20010000
144.63999912	227.88170000	232.20010000
144.71999912	227.88170000	227.74440000
144.79999912	227.88170000	232.20010000
144.87999912	227.88170000	232.20010000
144.95999912	227.88170000	232.20010000
145.03999912	227.88170000	232.20010000
145.11999912	227.88170000	232.20010000
145.19999912	232.33740000	227.74440000
145.27999912	232.33740000	232.20010000
145.35999912	232.33740000	227.74440000
145.43999912	227.88170000	232.20010000
145.51999912	227.88170000	227.74440000
145.59999912	227.88170000	232.20010000
145.67999911	232.33740000	232.20010000
145.75999911	232.33740000	227.74440000
145.83999911	227.88170000	227.74440000
145.91999911	227.88170000	227.74440000
145.99999911	227.88170000	227.74440000
146.07999911	227.88170000	227.74440000
146.15999911	232.33740000	232.20010000
146.23999911	227.88170000	232.20010000
146.31999911	232.33740000	232.20010000
146.39999911	232.33740000	232.20010000
146.47999911	227.88170000	232.20010000
146.55999911	232.33740000	232.20010000
146.63999911	227.88170000	232.20010000
146.71999911	232.33740000	232.20010000
146.79999911	227.88170000	227.74440000
146.87999911	227.88170000	227.74440000
146.95999911	227.88170000	232.20010000
147.03999911	227.88170000	227.74440000
147.11999911	232.33740000	232.20010000
147.19999911	232.33740000	232.20010000
147.27999910	227.88170000	232.20010000
147.35999910	227.88170000	232.20010000
147.43999910	232.33740000	232.20010000
147.51999910	227.88170000	227.74440000
147.59999910	227.88170000	227.74440000
147.67999910	227.88170000	227.74440000
147.75999910	227.88170000	227.74440000
147.83999910	227.88170000	227.74440000
147.91999910	227.88170000	227.74440000
147.99999910	227.88170000	227.74440000
148.07999910	227.88170000	227.74440000
148.15999910	227.88170000	227.74440000
148.23999910	227.88170000	227.74440000
148.31999910	227.88170000	227.74440000
148.39999910	227.88170000	227.74440000
148.47999910	227.88170000	227.74440000
148.55999910	227.88170000	227.74440000
148.63999910	227.88170000	227.74440000
148.71999910	227.88170000	227.74440000
148.79999910	227.88170000	227.74440000
148.87999910	227.88170000	227.74440000
148.95999909	227.88170000	227.74440000
149.03999909	227.88170000	227.74440000
149.11999909	227.88170000	227.74440000
149.19999909	227.88170000	227.74440000
149.27999909	227.88170000	227.74440000
149.35999909	227.88170000	227.74440000
149.43999909	227.88170000	227.74440000
149.51999909	227.88170000	227.74440000
149.59999909	227.88170000	232.20010000
149.67999909	241.24880000	245.59770000
149.75999909	250.16020000	245.59770000
149.83999909	250.16020000	250.05340000
149.91999909	245.70450000	245.59770000
149.99999909	245.70450000	245.59770000
150.07999909	245.70450000	245.59770000
150.15999909	241.24880000	245.59770000
150.23999909	245.70450000	245.59770000
150.31999909	241.24880000	241.12670000
150.39999909	227.88170000	227.74440000
150.47999909	223.41070000	223.28870000
150.55999908	227.88170000	223.28870000
150.63999908	227.88170000	227.74440000
150.71999908	232.33740000	236.67100000
150.79999908	236.79310000	236.67100000
150.87999908	232.33740000	232.20010000
150.95999908	227.88170000	227.74440000
151.03999908	227.88170000	227.74440000
151.11999908	227.88170000	232.20010000
151.19999908	232.33740000	232.20010000
151.27999908	232.33740000	232.20010000
151.35999908	227.88170000	227.74440000
151.43999908	227.88170000	227.74440000
151.51999908	227.88170000	232.20010000
151.59999908	232.33740000	232.20010000
151.67999908	232.33740000	232.20010000
151.75999908	227.88170000	227.74440000
151.83999908	227.88170000	227.74440000
151.91999908	227.88170000	227.74440000
151.99999908	232.33740000	232.20010000
152.07999908	227.88170000	227.74440000
152.15999908	227.88170000	227.74440000
152.23999907	227.88170000	227.74440000
152.31999907	227.88170000	232.20010000
152.39999907	232.33740000	232.20010000
152.47999907	232.33740000	232.20010000
152.55999907	227.88170000	232.20010000
152.63999907	227.88170000	227.74440000
152.71999907	227.88170000	232.20010000
152.79999907	227.88170000	232.20010000
152.87999907	232.33740000	232.20010000
152.95999907	232.33740000	227.74440000
153.03999907	227.88170000	227.74440000
153.11999907	227.88170000	227.74440000
153.19999907	232.33740000	232.20010000
153.27999907	227.88170000	232.20010000
153.35999907	227.88170000	232.20010000
153.43999907	227.88170000	232.20010000
153.51999907	227.88170000	232.20010000
153.59999907	227.88170000	227.74440000
153.67999907	232.33740000	232.20010000
153.75999907	232.33740000	232.20010000
153.83999907	227.88170000	227.74440000
153.91999906	227.88170000	232.20010000
153.99999906	232.33740000	227.74440000
154.07999906	227.88170000	232.20010000
154.15999906	227.88170000	232.20010000
154.23999906	227.88170000	227.74440000
154.31999906	227.88170000	232.20010000
154.39999906	227.88170000	232.20010000
154.47999906	227.88170000	232.20010000
154.55999906	227.88170000	227.74440000
154.63999906	227.88170000	227.74440000
154.71999906	227.88170000	232.20010000
154.79999906	227.88170000	227.74440000
154.87999906	227.88170000	232.20010000
154.95999906	227.88170000	232.20010000
155.03999906	227.88170000	232.20010000
155.11999906	232.33740000	227.74440000
155.19999906	232.33740000	227.74440000
155.27999906	227.88170000	232.20010000
155.35999906	232.33740000	232.20010000
155.43999906	227.88170000	227.74440000
155.51999905	232.33740000	232.20010000
155.59999905	232.33740000	227.74440000
155.67999905	227.88170000	232.20010000
155.75999905	232.33740000	232.20010000
155.83999905	227.88170000	232.20010000
155.91999905	227.88170000	232.20010000
155.99999905	227.88170000	232.20010000
156.07999905	227.88170000	232.20010000
156.15999905	232.33740000	227.74440000
156.23999905	227.88170000	232.20010000
156.31999905	232.33740000	227.74440000
156.39999905	232.33740000	227.74440000
156.47999905	227.88170000	232.20010000
156.55999905	227.88170000	227.74440000
156.63999905	227.88170000	232.20010000
156.71999905	227.88170000	227.74440000
156.79999905	227.88170000	232.20010000
156.87999905	227.88170000	227.74440000
156.95999905	227.88170000	232.20010000
157.03999905	227.88170000	227.74440000
157.11999905	227.88170000	227.74440000
157.19999904	227.88170000	227.74440000
157.27999904	232.33740000	227.74440000
157.35999904	227.88170000	232.20010000
157.43999904	227.88170000	227.74440000
157.51999904	232.33740000	232.20010000
157.59999904	227.88170000	232.20010000
157.67999904	227.88170000	232.20010000
157.75999904	227.88170000	232.20010000
157.83999904	227.88170000	227.74440000
157.91999904	227.88170000	227.74440000
157.99999904	227.88170000	232.20010000
158.07999904	232.33740000	227.74440000
158.15999904	227.88170000	232.20010000
158.23999904	227.88170000	232.20010000
158.31999904	223.41070000	227.74440000
158.39999904	223.41070000	227.74440000
158.47999904	227.88170000	227.74440000
158.55999904	227.88170000	227.74440000
158.63999904	227.88170000	227.74440000
158.71999904	227.88170000	227.74440000
158.79999903	227.88170000	227.74440000
158.87999903	236.79310000	241.12670000
158.95999903	245.70450000	245.59770000
159.03999903	245.70450000	245.59770000
159.11999903	236.79310000	236.67100000
159.19999903	223.41070000	227.74440000
159.27999903	223.41070000	227.74440000
159.35999903	227.88170000	227.74440000
159.43999903	232.33740000	232.20010000
159.51999903	236.79310000	236.67100000
159.59999903	232.33740000	232.20010000
159.67999903	227.88170000	227.74440000
159.75999903	227.88170000	227.74440000
159.83999903	227.88170000	227.74440000
159.91999903	236.79310000	232.20010000
159.99999903	232.33740000	232.20010000
160.07999903	227.88170000	227.74440000
160.15999903	227.88170000	227.74440000
160.23999903	232.33740000	227.74440000
160.31999903	232.33740000	232.20010000
160.39999903	232.33740000	232.20010000
160.47999902	227.88170000	227.74440000
160.55999902	227.88170000	227.74440000
160.63999902	227.88170000	227.74440000
160.71999902	232.33740000	232.20010000
160.79999902	232.33740000	232.20010000
160.87999902	227.88170000	227.74440000
160.95999902	227.88170000	232.20010000
161.03999902	227.88170000	227.74440000
161.11999902	232.33740000	232.20010000
161.19999902	232.33740000	232.20010000
161.27999902	227.88170000	232.20010000
161.35999902	227.88170000	227.74440000
161.43999902	227.88170000	232.20010000
161.51999902	232.33740000	232.20010000
161.59999902	227.88170000	232.20010000
161.67999902	232.33740000	232.20010000
161.75999902	227.88170000	227.74440000
161.83999902	227.88170000	232.20010000
161.91999902	227.88170000	232.20010000
161.99999902	227.88170000	232.20010000
162.07999901	232.33740000	227.74440000
162.15999901	227.88170000	232.20010000
162.23999901	227.88170000	227.74440000
162.31999901	232.33740000	232.20010000
162.39999901	232.33740000	232.20010000
162.47999901	227.88170000	232.20010000
162.55999901	232.33740000	227.74440000
162.63999901	227.88170000	232.20010000
162.71999901	227.88170000	232.20010000
162.79999901	232.33740000	227.74440000
162.87999901	227.88170000	232.20010000
162.95999901	227.88170000	232.20010000
163.03999901	227.88170000	227.74440000
163.11999901	232.33740000	232.20010000
163.19999901	232.33740000	232.20010000
163.27999901	227.88170000	232.20010000
163.35999901	232.33740000	227.74440000
163.43999901	227.88170000	232.20010000
163.51999901	227.88170000	232.20010000
163.59999901	227.88170000	227.74440000
163.67999901	227.88170000	232.20010000
163.75999900	232.33740000	232.20010000
163.83999900	227.88170000	227.74440000
163.91999900	227.88170000	232.20010000
163.99999900	232.33740000	232.20010000
164.07999900	232.33740000	232.20010000
164.15999900	232.33740000	232.20010000
164.23999900	232.33740000	232.20010000
164.31999900	232.33740000	232.20010000
164.39999900	227.88170000	227.74440000
164.47999900	227.88170000	232.20010000
164.55999900	227.88170000	232.20010000
164.63999900	232.33740000	232.20010000
164.71999900	232.33740000	232.20010000
164.79999900	232.33740000	232.20010000
164.87999900	227.88170000	232.20010000
164.95999900	232.33740000	227.74440000
165.03999900	232.33740000	232.20010000
165.11999900	232.33740000	232.20010000
165.19999900	227.88170000	232.20010000
165.27999900	227.88170000	227.74440000
165.35999900	227.88170000	232.20010000
165.43999899	227.88170000	232.20010000
165.51999899	232.33740000	227.74440000
165.59999899	232.33740000	232.20010000
165.67999899	232.33740000	232.20010000
165.75999899	232.33740000	232.20010000
165.83999899	227.88170000	232.20010000
165.91999899	227.88170000	227.74440000
165.99999899	227.88170000	227.74440000
166.07999899	227.88170000	232.20010000
166.15999899	227.88170000	227.74440000
166.23999899	227.88170000	232.20010000
166.31999899	232.33740000	227.74440000
166.39999899	227.88170000	232.20010000
166.47999899	232.33740000	232.20010000
166.55999899	232.33740000	232.20010000
166.63999899	232.33740000	227.74440000
166.71999899	232.33740000	232.20010000
166.79999899	227.88170000	232.20010000
166.87999899	232.33740000	232.20010000
166.95999899	232.33740000	232.20010000
167.03999898	227.88170000	227.74440000
167.11999898	227.88170000	227.74440000
167.19999898	227.88170000	227.74440000
167.27999898	227.88170000	232.20010000
167.35999898	232.33740000	232.20010000
167.43999898	232.33740000	227.74440000
167.51999898	232.33740000	232.20010000
167.59999898	227.88170000	232.20010000
167.67999898	227.88170000	232.20010000
167.75999898	227.88170000	232.20010000
167.83999898	232.33740000	232.20010000
167.91999898	232.33740000	232.20010000
167.99999898	232.33740000	232.20010000
168.07999898	227.88170000	232.20010000
168.15999898	227.88170000	232.20010000
168.23999898	227.88170000	232.20010000
168.31999898	227.88170000	227.74440000
168.39999898	227.88170000	227.74440000
168.47999898	227.88170000	232.20010000
168.55999898	232.33740000	232.20010000
168.63999898	232.33740000	232.20010000
168.71999897	232.33740000	232.20010000
168.79999897	227.88170000	232.20010000
168.87999897	232.33740000	232.20010000
168.95999897	232.33740000	232.20010000
169.03999897	232.33740000	232.20010000
169.11999897	227.88170000	232.20010000
169.19999897	227.88170000	232.20010000
169.27999897	227.88170000	227.74440000
169.35999897	223.41070000	223.28870000
169.43999897	227.88170000	227.74440000
169.51999897	227.88170000	227.74440000
169.59999897	227.88170000	227.74440000
169.67999897	227.88170000	227.74440000
169.75999897	227.88170000	227.74440000
169.83999897	227.88170000	227.74440000
169.91999897	227.88170000	227.74440000
169.99999897	227.88170000	227.74440000
170.07999897	227.88170000	227.74440000
170.15999897	227.88170000	227.74440000
170.23999897	227.88170000	227.74440000
170.31999896	227.88170000	227.74440000
170.39999896	227.88170000	227.74440000
170.47999896	227.88170000	227.74440000
170.55999896	227.88170000	227.74440000
170.63999896	227.88170000	227.74440000
170.71999896	227.88170000	227.74440000
170.79999896	227.88170000	227.74440000
170.87999896	227.88170000	227.74440000
170.95999896	227.88170000	227.74440000
171.03999896	227.88170000	227.74440000
171.11999896	227.88170000	227.74440000
171.19999896	227.88170000	227.74440000
171.27999896	227.88170000	227.74440000
171.35999896	227.88170000	227.74440000
171.43999896	227.88170000	227.74440000
171.51999896	232.33740000	227.74440000
171.59999896	241.24880000	245.59770000
171.67999896	254.61590000	254.52440000
171.75999896	254.61590000	254.52440000
171.83999896	245.70450000	250.05340000
171.91999896	245.70450000	250.05340000
171.99999895	245.70450000	245.59770000
172.07999895	245.70450000	245.59770000
172.15999895	241.24880000	245.59770000
